OBJECTID,STRKAFS,NAVN,FORKORTELSE,FRA_KM,TIL_KM,KM,BANEKLASSE,BEMAERKNING,BTRTYPE,CENTER_UTM_X,CENTER_UTM_Y,HVDSTRK,HVDSTRK_NAVN,HVDSTRK_FORK,DELSTRK_NAVN,DELSTRK_FORK,DELSTRK,BANENR,BANENR_NAVN,BANENR_FORK,KPMSTRK,RELEASE,RELEASEDATO,STRKAFS_PARENT,TIB,SOURCEOBJECTID,BTRTYPETEKST,BANEKLASSETEKST,CENTER_GPS_X,CENTER_GPS_Y,GLOBALID,Shape__Area,Shape__Length
367908,494007,Aabenraa,Åa,6.383,6.768,6.8,5,Tidl. Godsbane,2,526778.28138068,6100341.91449113,494,(Rødekro) - Aabenraa,Rq-Åa,(Rødekro) - Aabenraa,Rq-Åa,494000,54,Haderslev - (Vojens),Had-Oj,494,,6/17/2026 8:54:23 AM,,,1635,Station,Nedlagt,9.41913033,55.04915744,904529bf-2493-43d4-b0a5-6b687ea6b0f7,75121.0520019531,8091.49338065822
367909,496000,Haderslev - (Vojens),Had-Oj,0.254,10.975,,5,Tidl. Godsbane,1,,,496,Haderslev - (Vojens),Had-Oj,Haderslev - (Vojens),Had-Oj,496000,54,Haderslev - (Vojens),Had-Oj,496,,6/17/2026 8:54:23 AM,,,2263,Fri Bane,Nedlagt,,,1d978ab8-7eb2-46e1-bd4c-339e1c0abb9c,248902.146972656,21767.2460644577
367910,496001,Haderslev By,Hab,0,0.254,0,5,Tidl. Godsbane,2,530133.30563187,6122972.24611003,496,Haderslev - (Vojens),Had-Oj,Haderslev - (Vojens),Had-Oj,496000,54,Haderslev - (Vojens),Had-Oj,496,,6/17/2026 8:54:23 AM,,,1919,Station,Nedlagt,9.47404585,55.25231906,f7cfa0bc-32c4-4612-84d7-5e90e4c6e9f6,35345.6616210938,5416.68283952716
367911,521252,Lindholm - Aalborg Lufthavn,Lih-Abl,252.6,253.8,,2,,1,,,52,(Lindholm) - Aalborg Lufthavn,Lih-Abl,(Lindholm) - Aalborg Lufthavn,Lih-Abl,521000,52,(Lindholm) - Aalborg Lufthavn,Lih-Abl,52,,6/17/2026 8:54:23 AM,,1052,33521,Fri Bane,Hovedbane,,,5b1f49b1-384a-4807-82d9-2738e9fb31d4,22481.2854003906,2441.5787292852
367912,605020,Dronningmølle - Firhøj,Drm-Fir,17.83,19.16,,6,,1,,,605,(Helsingør) - (Gilleleje),Hg-Gll,(Helsingør) - Gilleleje,Hg-Gll,605000,,,,605,,6/17/2026 8:54:23 AM,,605,2170,Fri Bane,Privatbane,,,2ca4ef39-1e75-4e8c-a055-487b43806e65,37353.1767578125,2723.98489793558
367913,605021,Firhøj,Fir,19.16,19.66,19.4,6,,2,708729.17894351,6222092.35463358,605,(Helsingør) - (Gilleleje),Hg-Gll,(Helsingør) - Gilleleje,Hg-Gll,605000,,,,605,,6/17/2026 8:54:23 AM,,605,1749,Station,Privatbane,12.35598812,56.09826472,e023b55a-9b47-4e61-980c-d65f77a8c8bf,15058.1713867188,1051.55007505538
367914,605022,Firhøj - Gilleleje,Fir-Gll,19.66,24.041,,6,   ,1,,,605,(Helsingør) - (Gilleleje),Hg-Gll,(Helsingør) - Gilleleje,Hg-Gll,605000,,,,605,,6/17/2026 8:54:23 AM,,605,2167,Fri Bane,Privatbane,,,0fbef5bb-8f08-46b7-bead-2ea9019a2aec,122644.841796875,8816.59592931888
367915,605035,Marienlyst,Mar,1.478,1.579,1.5,6,,4,724421.73740322,6216754.7487073,605,(Helsingør) - (Gilleleje),Hg-Gll,(Helsingør) - Gilleleje,Hg-Gll,605000,,,,605,,6/17/2026 8:54:23 AM,605004,605,2367,Trinbræt,Privatbane,12.60327938,56.04329518,257f55e5-edf5-4b1a-b366-73b6a79b1a17,2845.38427734375,258.990535450841
367916,605087,Skibstrup,Skb,8.706,8.788,8.75,6,,4,718623.577,6220370.135,605,(Helsingør) - (Gilleleje),Hg-Gll,(Helsingør) - Gilleleje,Hg-Gll,605000,,,,605,,6/17/2026 8:54:23 AM,605010,605,2366,Trinbræt,Privatbane,12.51333501,56.07839867,31ca19a0-9824-4146-9829-9228a42643d8,2287.71630859375,219.423608751285
367917,605117,Karinebæk,Kab,11.775,11.892,11.83,6,,4,715824.85,6220737.638,605,(Helsingør) - (Gilleleje),Hg-Gll,(Helsingør) - Gilleleje,Hg-Gll,605000,,,,605,,6/17/2026 8:54:23 AM,605014,605,2365,Trinbræt,Privatbane,12.46874861,56.08296512,e0630bfd-3ca0-4ac4-a585-dc676b5e4f37,3254.87353515625,288.097182775241
367918,605143,Horneby Sand,Hsa,14.256,14.333,14.3,6,,4,713745.01749137,6221405.85603711,605,(Helsingør) - (Gilleleje),Hg-Gll,(Helsingør) - Gilleleje,Hg-Gll,605000,,,,605,,6/17/2026 8:54:23 AM,605016,605,2364,Trinbræt,Privatbane,12.43592345,56.0898919,9a5ab7cc-255a-4df5-bc8d-3471116cea06,2171.03564453125,211.549033791734
367919,605151,Kildekrog,Kil,15.054,15.127,15.1,6,,4,712980.90599131,6221663.8808664,605,(Helsingør) - (Gilleleje),Hg-Gll,(Helsingør) - Gilleleje,Hg-Gll,605000,,,,605,,6/17/2026 8:54:23 AM,605016,605,2363,Trinbræt,Privatbane,12.42387073,56.09254693,dc07d601-d121-481e-ba08-65d9a25b1548,2057.04736328125,202.890056974359
367920,605209,Søborg,Søb,20.775,20.852,20.8,6,,4,707383.79792885,6222257.57547328,605,(Helsingør) - (Gilleleje),Hg-Gll,(Helsingør) - Gilleleje,Hg-Gll,605000,,,,605,,6/17/2026 8:54:23 AM,605022,605,2362,Trinbræt,Privatbane,12.33452642,56.10033212,957a737a-5c4a-4b68-bd65-663a07fa55e8,2150.63330078125,209.785846056672
367921,605225,Stæremosen,Stæ,22.428,22.502,22.46,6,,4,706349.196,6223512.784,605,(Helsingør) - (Gilleleje),Hg-Gll,(Helsingør) - Gilleleje,Hg-Gll,605000,,,,605,,6/17/2026 8:54:23 AM,605022,605,2361,Trinbræt,Privatbane,12.31889223,56.11203865,ed2c2a90-fc64-4521-8997-b34d2269af9c,2063.201171875,203.382672002686
367922,605237,Gilleleje Øst,Glø,23.726,23.8,23.76,6,   ,4,705709.073,6224642.761,605,(Helsingør) - (Gilleleje),Hg-Gll,(Helsingør) - Gilleleje,Hg-Gll,605000,,,,605,,6/17/2026 8:54:23 AM,605022,605,2360,Trinbræt,Privatbane,12.30948678,56.12245028,4a3d3dc7-4c51-4c1a-8906-4c606006510a,2009.84936523438,199.248961592304
367923,606002,Hillerød - Slotspavillonen,Hi-Spg,1.188,1.469,,6,,1,,,606,(Hillerød) - Gilleleje,Hi-Gll,(Hillerød) - Gilleleje,Hi-Gll,606000,,,,606,,6/17/2026 8:54:23 AM,,606,32162,Fri Bane,Privatbane,,,785735aa-c096-4927-8f48-385243c7dcae,7070.91479492188,601.052685445935
367924,606003,Slotspavillonen,Spg,1.469,2.14,1.799,6,,2,706771.57450322,6204686.0518962,606,(Hillerød) - Gilleleje,Hi-Gll,(Hillerød) - Gilleleje,Hi-Gll,606000,,,,606,,6/17/2026 8:54:23 AM,,606,1755,Station,Privatbane,12.31117165,55.94298351,52a59a49-b3c3-4b9c-a894-ec1235bff0b5,20053.7700195313,1398.1664515095
367925,606004,Slotspavillonen - Kagerup,Spg-Kgg,2.14,8.237,,6,,1,,,606,(Hillerød) - Gilleleje,Hi-Gll,(Hillerød) - Gilleleje,Hi-Gll,606000,,,,606,,6/17/2026 8:54:23 AM,,606,2078,Fri Bane,Privatbane,,,20f62f84-be5e-4903-992f-2b557496e805,170691.746337891,12248.338264869
367926,606007,Gribsø,Gøg,7.072,7.15,7.111,6,,4,705967.7341182,6209595.8025282,606,(Hillerød) - Gilleleje,Hi-Gll,(Hillerød) - Gilleleje,Hi-Gll,606000,,,,606,,6/17/2026 8:54:23 AM,606004,606,2359,Trinbræt,Privatbane,12.30207544,55.98736933,f2c1a697-1e0e-4b25-812d-7bd81ca93fd9,2183.7314453125,211.980980681467
367927,606009,Kagerup,Kgg,8.237,8.928,8.551,6,,2,704942.6172483,6210608.0275648,606,(Hillerød) - Gilleleje,Hi-Gll,(Hillerød) - Gilleleje,Hi-Gll,606000,,,,606,,6/17/2026 8:54:23 AM,,"606,608",1756,Station,Privatbane,12.28644228,55.99688785,b7131b08-7b2d-4b67-8b4a-5c9c084be63e,26459.8420410156,1784.37207422752
367928,604025,Frederiksværk,Frv,25.151,26.305,25.825,6,,2,688430.6508589,6206688.4157766,604,(Hillerød) - Hundested Havn,Hi-Hun,(Hillerød) - Hundested Havn,Hi-Hun,604000,,,,604,,6/17/2026 8:54:23 AM,,604,31818,Station,Privatbane,12.01934609,55.96848704,876753e0-d788-4af8-bbe9-c480a6cac8d6,36892.4907226563,2368.71994486663
367929,604026,Frederiksværk - Melby,Frv-Mel,26.305,29.79,,6,,1,,,604,(Hillerød) - Hundested Havn,Hi-Hun,(Hillerød) - Hundested Havn,Hi-Hun,604000,,,,604,,6/17/2026 8:54:23 AM,,604,31813,Fri Bane,Privatbane,,,41a5a323-e6cc-4d5d-a119-d6a2ac5cd4d7,97461.0756835938,7017.68967655471
367930,604027,Hanehoved,Hhf,27.289,27.4,27.344,6,,4,687241.9158229,6207399.60428337,604,(Hillerød) - Hundested Havn,Hi-Hun,(Hillerød) - Hundested Havn,Hi-Hun,604000,,,,604,,6/17/2026 8:54:23 AM,604026,604,31810,Trinbræt,Privatbane,12.00082203,55.97533306,f0612ccb-62f7-4c74-8685-1c7041115c2c,3080.88330078125,276.067621272281
367931,604029,Melby,Mel,29.79,30.534,30.149,6,,2,685291.4469198,6209097.5640482,604,(Hillerød) - Hundested Havn,Hi-Hun,(Hillerød) - Hundested Havn,Hi-Hun,604000,,,,604,,6/17/2026 8:54:23 AM,,604,31819,Station,Privatbane,11.97077923,55.99132509,ad451313-a8e7-40ab-9064-259b41644810,22002.8388671875,1546.01108292236
367932,604030,Melby - Dyssekilde,Mel-Dsk,30.534,31.615,,6,,1,,,604,(Hillerød) - Hundested Havn,Hi-Hun,(Hillerød) - Hundested Havn,Hi-Hun,604000,,,,604,,6/17/2026 8:54:23 AM,,604,31814,Fri Bane,Privatbane,,,d92ca1ba-dea6-43c0-9096-b2568aafe5a0,30264.1320800781,2217.83292473791
367933,604031,Dyssekilde,Dsk,31.615,32.413,32.008,6,,2,683581.5189137,6208366.860249,604,(Hillerød) - Hundested Havn,Hi-Hun,(Hillerød) - Hundested Havn,Hi-Hun,604000,,,,604,,6/17/2026 8:54:23 AM,,604,31820,Station,Privatbane,11.94290632,55.98542542,e2d37f17-f9a2-4f24-aaa7-8d01e07edb85,23619.0798339844,1653.18085304735
367934,604032,Dyssekilde - Østerbjerg,Dsk-Øsf,32.413,33.634,,6,,1,,,604,(Hillerød) - Hundested Havn,Hi-Hun,(Hillerød) - Hundested Havn,Hi-Hun,604000,,,,604,,6/17/2026 8:54:23 AM,,604,31829,Fri Bane,Privatbane,,,9a75cb42-c20e-4114-990e-fc76d60354a0,34201.2309570313,2499.06731669721
367935,604033,Østerbjerg,Øsf,33.634,34.42,33.048,6,,2,681822.651598,6207350.4245722,604,(Hillerød) - Hundested Havn,Hi-Hun,(Hillerød) - Hundested Havn,Hi-Hun,604000,,,,604,,6/17/2026 8:54:23 AM,,604,31821,Station,Privatbane,11.91406552,55.97697391,441eb310-707a-4e06-ad65-7f6f9a683c2b,22984.662109375,1627.86486400419
367936,604036,Østerbjerg - Hundested,Øsf-Hun,34.42,38.791,,6,,1,,,604,(Hillerød) - Hundested Havn,Hi-Hun,(Hillerød) - Hundested Havn,Hi-Hun,604000,,,,604,,6/17/2026 8:54:23 AM,,604,31830,Fri Bane,Privatbane,,,8e591198-42c0-4b76-ae6e-b24bc5f881cc,122397.794921875,8798.79895588507
367937,604037,Vibehus,Vif,37.159,37.25,37.204,6,,4,679357.1737856,6205401.5704283,604,(Hillerød) - Hundested Havn,Hi-Hun,(Hillerød) - Hundested Havn,Hi-Hun,604000,,,,604,,6/17/2026 8:54:23 AM,604036,604,31809,Trinbræt,Privatbane,11.87331034,55.9604126,167cb61a-1591-48e8-b6c5-2e3ff9bb022c,2495.9482421875,234.281769816785
367938,604039,Hundested,Hun,38.791,39.243,39.151,6,,2,678049.64790844,6205724.89656966,604,(Hillerød) - Hundested Havn,Hi-Hun,(Hillerød) - Hundested Havn,Hi-Hun,604000,,,,604,,6/17/2026 8:54:23 AM,,604,31831,Station,Privatbane,11.8526066,55.96380031,7cfe7cfa-40bb-4f11-bd28-dd812289d857,13703.4191894531,970.150831620628
367939,604041,Hundested Havn,Huh,39.243,39.736,39.674,6,,2,677690.549524,6205935.6885962,604,(Hillerød) - Hundested Havn,Hi-Hun,(Hillerød) - Hundested Havn,Hi-Hun,604000,,,,604,,6/17/2026 8:54:23 AM,,604,31822,Station,Privatbane,11.84700032,55.96582487,5cd638ef-eb93-43c9-a038-c520de781411,13777.6293945313,1034.32449313227
367940,605002,Helsingør - Grønnehave,Hg-Grø,0,0.7,,6,,1,,,605,(Helsingør) - (Gilleleje),Hg-Gll,(Helsingør) - Gilleleje,Hg-Gll,605000,,,,605,,6/17/2026 8:54:23 AM,,605,2168,Fri Bane,Privatbane,,,39bd4468-1b5f-4673-8801-6a87028c38fc,19540.9765625,1453.00425294718
367941,605003,Grønnehave,Grø,0.7,1.2,0.9,6,,2,724911.19373213,6216446.03108215,605,(Helsingør) - (Gilleleje),Hg-Gll,(Helsingør) - Gilleleje,Hg-Gll,605000,,,,605,,6/17/2026 8:54:23 AM,,605,1767,Station,Privatbane,12.6108616,56.0402974,7a4f886e-88d5-45df-bd07-78b17e0087c2,14789.3134765625,1060.31010509389
367942,605004,Grønnehave - Højstrup,Grø-Høp,1.2,2.11,,6,,1,,,605,(Helsingør) - (Gilleleje),Hg-Gll,(Helsingør) - Gilleleje,Hg-Gll,605000,,,,605,,6/17/2026 8:54:23 AM,,605,2160,Fri Bane,Privatbane,,,f40d27c2-a140-4254-93f6-afa8d6250c73,25634.1762695313,1887.64241865962
367943,605005,Højstrup,Høp,2.11,2.59,2.4,6,,2,723761.85467613,6217276.33166551,605,(Helsingør) - (Gilleleje),Hg-Gll,(Helsingør) - Gilleleje,Hg-Gll,605000,,,,605,,6/17/2026 8:54:23 AM,,605,1743,Station,Privatbane,12.59314313,56.04828094,18218bb8-3476-457d-9c0d-1bdf14ba051a,14146.6108398438,1007.69381577828
367944,605006,Højstrup - Hellebæk,Høp-Hel,2.59,5.34,,6,,1,,,605,(Helsingør) - (Gilleleje),Hg-Gll,(Helsingør) - Gilleleje,Hg-Gll,605000,,,,605,,6/17/2026 8:54:23 AM,,605,31364,Fri Bane,Privatbane,,,5395ca74-07dd-4fcd-8698-3d32527e0af6,76830.150390625,5543.67514939877
367945,605007,Hellebæk,Hel,5.34,5.849,5.6,6,,2,721228.57500826,6219175.55725456,605,(Helsingør) - (Gilleleje),Hg-Gll,(Helsingør) - Gilleleje,Hg-Gll,605000,,,,605,,6/17/2026 8:54:23 AM,,605,31363,Station,Privatbane,12.55412061,56.06648899,e1f48c26-c565-4a70-ac09-325df0ede326,15242.8452148438,1092.66709961088
367946,605008,Hellebæk - Ålsgårde,Hel-Aal,5.849,6.7,,6,,1,,,605,(Helsingør) - (Gilleleje),Hg-Gll,(Helsingør) - Gilleleje,Hg-Gll,605000,,,,605,,6/17/2026 8:54:23 AM,,605,2161,Fri Bane,Privatbane,,,dcfbd5ee-718e-49f6-bab9-100d2960998e,23759.3388671875,1753.41553923839
367947,605009,Ålsgårde,Aal,6.7,7.6,7,6,,2,720185.20409531,6220075.30070963,605,(Helsingør) - (Gilleleje),Hg-Gll,(Helsingør) - Gilleleje,Hg-Gll,605000,,,,605,,6/17/2026 8:54:23 AM,,605,1746,Station,Privatbane,12.53813449,56.07503866,c2c606ee-8b66-4cc6-951e-b353ce86639f,26193.9892578125,1865.79504262129
367948,605010,Ålsgårde - Saunte,Aal-Sau,7.6,10.33,,6,,1,,,605,(Helsingør) - (Gilleleje),Hg-Gll,(Helsingør) - Gilleleje,Hg-Gll,605000,,,,605,,6/17/2026 8:54:23 AM,,605,2173,Fri Bane,Privatbane,,,e378d5a3-bbd9-4512-8eab-f01e6520c78a,76262.57421875,5502.83556830299
367949,605013,Saunte,Sau,10.33,10.82,10.6,6,,2,716862.22784887,6220127.80980668,605,(Helsingør) - (Gilleleje),Hg-Gll,(Helsingør) - Gilleleje,Hg-Gll,605000,,,,605,,6/17/2026 8:54:23 AM,,605,1747,Station,Privatbane,12.4848925,56.07702696,2c253729-ff07-4ede-bb74-68df7bcfa48b,14740.5185546875,1046.63886398699
367950,605014,Saunte - Hornbæk,Sau-Hnk,10.82,12.46,,6,,1,,,605,(Helsingør) - (Gilleleje),Hg-Gll,(Helsingør) - Gilleleje,Hg-Gll,605000,,,,605,,6/17/2026 8:54:23 AM,,605,2174,Fri Bane,Privatbane,,,7ec646ea-3990-49c8-afdd-cf55121544a2,45866.8466796875,3332.30850751776
367951,605015,Hornbæk,Hnk,12.46,13.11,12.76,6,,2,715259.096,6221401.64,605,(Helsingør) - (Gilleleje),Hg-Gll,(Helsingør) - Gilleleje,Hg-Gll,605000,,,,605,,6/17/2026 8:54:23 AM,,605,1748,Station,Privatbane,12.46020888,56.08917507,1b347427-f181-4b84-ac68-2166a30b861f,19476.5263671875,1354.07814151934
367952,605016,Hornbæk - Dronningmølle,Hnk-Drm,13.11,17.17,,6,,1,,,605,(Helsingør) - (Gilleleje),Hg-Gll,(Helsingør) - Gilleleje,Hg-Gll,605000,,,,605,,6/17/2026 8:54:23 AM,,605,2180,Fri Bane,Privatbane,,,e23f4d1b-5197-4d75-8dfd-191b16770c72,113812.635742188,8185.4926985358
367953,605019,Dronningmølle,Drm,17.17,17.83,17.4,6,,2,710724.41119886,6222117.79656813,605,(Helsingør) - (Gilleleje),Hg-Gll,(Helsingør) - Gilleleje,Hg-Gll,605000,,,,605,,6/17/2026 8:54:23 AM,,605,1744,Station,Privatbane,12.38802505,56.09761775,ba2c4a04-d376-407f-9799-f671213619ad,19650.3041992188,1372.71052696383
367954,632026,Maribo - Ryde,Mrb-Ryd,25.84,33.32,,6,,1,,,632,(Nykøbing Falster Vest) - Nakskov,Nfv-Nsk,(Nykøbing Falster Vest) - Nakskov,Nfv-Nsk,632000,,,,632,,6/17/2026 8:54:23 AM,,632,2087,Fri Bane,Privatbane,,,b51e0a77-78cd-4484-b3e5-f190ec3a4e12,209435.305664063,15015.8630607674
367955,632033,Ryde,Ryd,33.32,34.41,33.9,6,,2,652465.20512219,6073480.80009898,632,(Nykøbing Falster Vest) - Nakskov,Nfv-Nsk,(Nykøbing Falster Vest) - Nakskov,Nfv-Nsk,632000,,,,632,,6/17/2026 8:54:23 AM,,632,1687,Station,Privatbane,11.37102586,54.7853232,1d9fa719-feb5-473a-9b87-72969b18824b,33103.2370605469,2244.53951732797
367956,632036,Ryde - Søllested,Ryd-Søl,34.41,40.64,,6,,1,,,632,(Nykøbing Falster Vest) - Nakskov,Nfv-Nsk,(Nykøbing Falster Vest) - Nakskov,Nfv-Nsk,632000,,,,632,,6/17/2026 8:54:23 AM,,632,2190,Fri Bane,Privatbane,,,12d2bb4c-9097-4c2d-8453-a4b015ce719d,174105.459228516,12491.5620959983
367957,632041,Søllested,Søl,40.64,41.61,41,6,,2,645885.66957084,6076135.23397676,632,(Nykøbing Falster Vest) - Nakskov,Nfv-Nsk,(Nykøbing Falster Vest) - Nakskov,Nfv-Nsk,632000,,,,632,,6/17/2026 8:54:23 AM,,632,1688,Station,Privatbane,11.27013308,54.81111462,efe593d8-8162-4e31-8a50-b53352a929b6,29913.41015625,1998.68626009688
367958,632042,Søllested - Nakskov,Søl-Nsk,41.61,49.35,,6,,1,,,632,(Nykøbing Falster Vest) - Nakskov,Nfv-Nsk,(Nykøbing Falster Vest) - Nakskov,Nfv-Nsk,632000,,,,632,,6/17/2026 8:54:23 AM,,632,2054,Fri Bane,Privatbane,,,75b38d4a-98ec-4dfa-955b-49073382b01a,216840.171142578,15545.059033904
367959,632045,Avnede,Avd,45.02,45.03,45,6,,4,642310.81722,6077994.982006,632,(Nykøbing Falster Vest) - Nakskov,Nfv-Nsk,(Nykøbing Falster Vest) - Nakskov,Nfv-Nsk,632000,,,,632,,6/17/2026 8:54:23 AM,632042,632,2516,Trinbræt,Privatbane,11.21546579,54.82884237,99628aa9-05de-41fb-9c9d-9e5b42be8f70,2826.99438476563,259.260290572
367960,668017,Hirtshals,Hhs,16.425,17.842,17.7,6,,2,557575.72235213,6383669.79125594,668,Hjørring - Hirtshals,Hj-Hhs,Hjørring - Hirtshals,Hj-Hhs,668000,,,,668,,6/17/2026 8:54:23 AM,,668,1694,Station,Privatbane,9.96313958,57.59176195,9ac6995d-31f0-4487-8556-3a07dd170fd7,41980.0815429688,2888.95616231326
367961,668033,Herregårdsparken,Hgp,3.16,3.23,3.2,6,,4,557922.65701825,6370482.10514208,668,Hjørring - Hirtshals,Hj-Hhs,Hjørring - Hirtshals,Hj-Hhs,668000,,,,668,,6/17/2026 8:54:23 AM,668002,668,2481,Trinbræt,Privatbane,9.96580504,57.47327316,b59ffcaf-10d8-4629-b8e0-bcaf11e1eb00,1955.58251953125,195.703044935465
367962,668041,Vellingshøj,Vlh,3.989,4.05,4,6,,4,558078.69945295,6371281.66188986,668,Hjørring - Hirtshals,Hj-Hhs,Hjørring - Hirtshals,Hj-Hhs,668000,,,,668,,6/17/2026 8:54:23 AM,668002,668,2480,Trinbræt,Privatbane,9.96859649,57.48043445,22004f6a-bb6c-45a9-b713-71aca7fb61a9,1782.55590820313,183.288529928925
367963,668069,Vidstrup,Vid,6.8,6.87,6.9,6,,4,556788.1360549,6373640.76612349,668,Hjørring - Hirtshals,Hj-Hhs,Hjørring - Hirtshals,Hj-Hhs,668000,,,,668,,6/17/2026 8:54:23 AM,668008,668,2479,Trinbræt,Privatbane,9.94762547,57.50178628,140ceeea-77c9-4bd6-bd94-7758f43f2015,1929.1953125,193.806005446901
367964,668135,Horne,Hon,13.616,13.684,13.6,6,,4,558186.78362354,6380082.01239426,668,Hjørring - Hirtshals,Hj-Hhs,Hjørring - Hirtshals,Hj-Hhs,668000,,,,668,,6/17/2026 8:54:23 AM,668012,668,2477,Trinbræt,Privatbane,9.97250005,57.55946049,a8d21d0a-85ea-454c-86ab-378988c53acb,1922.20849609375,193.304268368821
367965,668151,Emmersbæk,Emm,15.071,15.14,15.1,6,,4,558476.85955765,6381507.76487707,668,Hjørring - Hirtshals,Hj-Hhs,Hjørring - Hirtshals,Hj-Hhs,668000,,,,668,,6/17/2026 8:54:23 AM,668012,668,2476,Trinbræt,Privatbane,9.97769058,57.57222828,a8b82096-f570-484a-8cb1-68ba72d6af4b,1961.90600585938,196.170504735704
367966,668165,Lilleheden,Lhe,16.534,16.606,16.6,6,,4,558378.1240005,6382955.73712922,668,Hjørring - Hirtshals,Hj-Hhs,Hjørring - Hirtshals,Hj-Hhs,668000,,,,668,,6/17/2026 8:54:23 AM,668017,668,2475,Trinbræt,Privatbane,9.97638829,57.58524579,8e08ab9d-ee84-4e89-8e9c-583138385ace,2011.640625,199.808993483944
367967,854020,Hundige - Karlslunde,Und-Klu,19.384,23.708,,9,,1,,,85,København H/Skelbæk - Køge,Kh/Slb-Kj,Hundige - Køge,Und-Kj,854000,85,(København H)/(Skelbæk) - Køge,Kh/Slb-Kj,85,,6/17/2026 8:54:23 AM,,850,1987,Fri Bane,S-bane,,,4162e480-4eed-40f5-ae08-61ff69af5fec,124221.988525391,8716.2542534334
367968,854023,Karlslunde,Klu,23.708,24.935,24.248,9,,2,706192.84922694,6162668.77818436,85,København H/Skelbæk - Køge,Kh/Slb-Kj,Hundige - Køge,Und-Kj,854000,85,(København H)/(Skelbæk) - Køge,Kh/Slb-Kj,85,,6/17/2026 8:54:23 AM,,850,1897,Station,S-bane,12.27019938,55.56631512,6597d0b3-34c7-4c25-a7e7-07ce661bb9d8,50953.4548339844,2588.00859813739
367969,854026,Karlslunde - Solrød Strand,Klu-Sol,24.935,28.772,,9,,1,,,85,København H/Skelbæk - Køge,Kh/Slb-Kj,Hundige - Køge,Und-Kj,854000,85,(København H)/(Skelbæk) - Køge,Kh/Slb-Kj,85,,6/17/2026 8:54:23 AM,,850,2049,Fri Bane,S-bane,,,b4dc9855-2496-44f5-afc6-ad0637714426,119285.754394531,7752.78679691977
367970,854029,Solrød Strand,Sol,28.772,29.895,29.3,9,,2,703088.12749178,6158847.1331971,85,København H/Skelbæk - Køge,Kh/Slb-Kj,Hundige - Køge,Und-Kj,854000,85,(København H)/(Skelbæk) - Køge,Kh/Slb-Kj,85,,6/17/2026 8:54:23 AM,,850,2228,Station,S-bane,12.21824116,55.53333229,76c13292-b1d6-4af3-93dd-ec347cfc55df,48523.7182617188,2398.80371093987
367971,854030,Solrød Strand - Ølsemagle,Sol-Ølm,29.895,32.724,,9,,1,,,85,København H/Skelbæk - Køge,Kh/Slb-Kj,Hundige - Køge,Und-Kj,854000,85,(København H)/(Skelbæk) - Køge,Kh/Slb-Kj,85,,6/17/2026 8:54:23 AM,,850,2050,Fri Bane,S-bane,,,c4233863-f046-4545-abcf-61ad837ce9ee,106885.283447266,5760.63070958366
367972,854033,Ølsemagle,Ølm,32.724,33.81,33.348,9,,3,700985.46636162,6155473.5743526,85,København H/Skelbæk - Køge,Kh/Slb-Kj,Hundige - Køge,Und-Kj,854000,85,(København H)/(Skelbæk) - Køge,Kh/Slb-Kj,85,,6/17/2026 8:54:23 AM,,850,2222,Teknisk Station,S-bane,12.18253317,55.50393546,37f38896-a040-4cf2-a42e-42593d7ed274,33558.4399414063,2229.40670664219
367973,854034,Ølsemagle - Køge,Ølm-Kj,33.81,37.443,,9,,1,,,85,København H/Skelbæk - Køge,Kh/Slb-Kj,Hundige - Køge,Und-Kj,854000,85,(København H)/(Skelbæk) - Køge,Kh/Slb-Kj,85,,6/17/2026 8:54:23 AM,,850,2015,Fri Bane,S-bane,,,c630b9a3-076a-4030-98fe-e6930d7e69d6,120481.422363281,7410.08714469944
367974,608025,Tisvildeleje,Tvl,24.35,24.78,24.7,6,,2,691662.205,6216975.349,608,(Kagerup) - Tisvildeleje,Kgg-Tvl,(Kagerup) - Tisvildeleje,Kgg-Tvl,608000,,,,608,,6/17/2026 8:54:23 AM,,608,1710,Station,Privatbane,12.07838266,56.05950293,cd6f4891-00fb-4bf8-8500-f0f525f8f864,16723.4309082031,1148.97671132962
367975,608161,Troldebakkerne,Tba,16,16.09,16,6,,4,698771.4721,6214269.911,608,(Kagerup) - Tisvildeleje,Kgg-Tvl,(Kagerup) - Tisvildeleje,Kgg-Tvl,608000,,,,608,,6/17/2026 8:54:23 AM,608016,608,36737,Trinbræt,Privatbane,12.19036678,56.03233423,a597741f-eb30-4398-9dd5-39057bd7e833,2509.46899414063,235.249863942381
367976,608221,Holløse,Hog,22.22,22.32,22.2,6,,4,694125.5176,6217089.055,608,(Kagerup) - Tisvildeleje,Kgg-Tvl,(Kagerup) - Tisvildeleje,Kgg-Tvl,608000,,,,608,,6/17/2026 8:54:23 AM,608022,608,2351,Trinbræt,Privatbane,12.11796402,56.05953069,b2b0bb40-16ef-43ce-bd5b-018ec3e14d74,2800.30346679688,256.02338755588
367977,608235,Godhavn,Ghg,23.52,23.64,23.5,6,,4,692818.8153,6217078.839,608,(Kagerup) - Tisvildeleje,Kgg-Tvl,(Kagerup) - Tisvildeleje,Kgg-Tvl,608000,,,,608,,6/17/2026 8:54:23 AM,608022,608,2350,Trinbræt,Privatbane,12.09700359,56.05996704,1d1f46e8-fca3-4c87-b6e7-f458987b5394,3348.28076171875,295.163202065714
